iteration,time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
254,2.53,0.966607,0.201984,0,-0.00495553,0.552741,0,0.371167,0.525769,0
255,2.54,0.966576,0.207538,0,-0.00123629,0.557948,0,0.372601,0.515683,0
256,2.55,0.966582,0.213143,0,0.0024949,0.563054,0,0.37356,0.505421,0
257,2.56,0.966626,0.218798,0,0.00623336,0.568056,0,0.374053,0.49499,0
258,2.57,0.966707,0.224504,0,0.00997444,0.572953,0,0.374087,0.484395,0
259,2.58,0.966825,0.230257,0,0.0137136,0.577744,0,0.373669,0.473642,0
260,2.59,0.966981,0.236058,0,0.0174463,0.582426,0,0.372808,0.462736,0
261,2.6,0.967174,0.241905,0,0.0211683,0.586998,0,0.371511,0.451685,0
262,2.61,0.967404,0.247798,0,0.0248751,0.591459,0,0.369788,0.440493,0
263,2.62,0.967671,0.253734,0,0.0285627,0.595807,0,0.367647,0.429168,0
264,2.63,0.967975,0.259713,0,0.0322267,0.600042,0,0.365096,0.417715,0
265,2.64,0.968316,0.265734,0,0.0358633,0.604161,0,0.362145,0.40614,0
266,2.65,0.968693,0.271796,0,0.0394683,0.608164,0,0.358803,0.394449,0
267,2.66,0.969105,0.277897,0,0.043038,0.61205,0,0.355079,0.382648,0
268,2.67,0.969553,0.284037,0,0.0465687,0.615817,0,0.350982,0.370744,0
269,2.68,0.970036,0.290213,0,0.0500565,0.619464,0,0.346523,0.358743,0
270,2.69,0.970554,0.296426,0,0.0534979,0.622991,0,0.34171,0.346651,0
271,2.7,0.971106,0.302673,0,0.0568895,0.626397,0,0.336553,0.334474,0
272,2.71,0.971692,0.308953,0,0.0602279,0.62968,0,0.331063,0.322217,0
273,2.72,0.972311,0.315266,0,0.0635097,0.632841,0,0.325249,0.309889,0
274,2.73,0.972962,0.32161,0,0.0667318,0.635878,0,0.319121,0.297493,0
275,2.74,0.973645,0.327983,0,0.0698911,0.638791,0,0.312689,0.285037,0
276,2.75,0.974359,0.334385,0,0.0729846,0.641579,0,0.305964,0.272526,0
277,2.76,0.975104,0.340814,0,0.0760094,0.644241,0,0.298955,0.259967,0
278,2.77,0.975879,0.347269,0,0.0789628,0.646778,0,0.291673,0.247366,0
279,2.78,0.976683,0.353749,0,0.081842,0.649188,0,0.284129,0.234727,0
280,2.79,0.977516,0.360253,0,0.0846445,0.651472,0,0.276331,0.222059,0
281,2.8,0.978376,0.366778,0,0.0873679,0.653629,0,0.268292,0.209365,0
282,2.81,0.979263,0.373325,0,0.0900096,0.655659,0,0.26002,0.196653,0
283,2.82,0.980176,0.379891,0,0.0925675,0.657562,0,0.251526,0.183927,0
284,2.83,0.981114,0.386476,0,0.0950394,0.659338,0,0.242821,0.171194,0
285,2.84,0.982076,0.393078,0,0.0974233,0.660986,0,0.233914,0.15846,0
286,2.85,0.983062,0.399695,0,0.0997171,0.662507,0,0.224815,0.145729,0
287,2.86,0.984071,0.406327,0,0.101919,0.663901,0,0.215536,0.133007,0
288,2.87,0.9851,0.412973,0,0.104027,0.665167,0,0.206085,0.1203,0
289,2.88,0.986151,0.41963,0,0.10604,0.666307,0,0.196472,0.107614,0
290,2.89,0.987221,0.426298,0,0.107956,0.66732,0,0.186708,0.0949522,0
291,2.9,0.98831,0.432976,0,0.109774,0.668206,0,0.176803,0.0823214,0
292,2.91,0.989416,0.439662,0,0.111492,0.668966,0,0.166765,0.0697262,0
293,2.92,0.990539,0.446355,0,0.113109,0.669601,0,0.156605,0.0571717,0
294,2.93,0.991678,0.453054,0,0.114623,0.67011,0,0.146331,0.0446628,0
295,2.94,0.992831,0.459757,0,0.116035,0.670494,0,0.135953,0.0322042,0
296,2.95,0.993998,0.466463,0,0.117342,0.670754,0,0.125481,0.0198006,0
297,2.96,0.995178,0.473171,0,0.118544,0.67089,0,0.114922,0.00745669,0
