timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
443447104,443446616,-0.6616313,-0.02149813,-0.002899044,-0.74951553,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
443502128,443501639,-0.6616307,-0.02149908,-0.0028972644,-0.749516,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
443547114,443546646,-0.66162723,-0.021516705,-0.0028993017,-0.7495186,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
443597101,443596661,-0.6616255,-0.021518312,-0.0028935035,-0.7495201,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
443652298,443651713,-0.66161084,-0.021518117,-0.0028849267,-0.74953306,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
443702129,443701691,-0.66160476,-0.02151545,-0.0028806,-0.74953854,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
443747142,443746704,-0.66160667,-0.021514324,-0.0028819935,-0.7495369,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
443802223,443801745,-0.6616164,-0.021514654,-0.0028882867,-0.7495282,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
443852176,443851735,-0.66161865,-0.021507135,-0.0029013262,-0.7495264,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
443897260,443896750,-0.66162676,-0.021510798,-0.0029060927,-0.74951917,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
443947214,443946765,-0.6616231,-0.021510167,-0.0028982768,-0.74952245,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444002260,444001780,-0.6616288,-0.021502996,-0.0028898665,-0.7495177,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444052246,444051798,-0.6616379,-0.021506207,-0.002896965,-0.7495094,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444097250,444096809,-0.6616367,-0.021498919,-0.0028967336,-0.74951077,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444147301,444146826,-0.66164774,-0.021498885,-0.0029050955,-0.749501,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444202379,444201841,-0.6616539,-0.021497063,-0.0029015285,-0.7494956,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444252296,444251857,-0.6616625,-0.021507602,-0.0029032168,-0.74948764,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444297302,444296872,-0.66167533,-0.021516597,-0.002905718,-0.74947613,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444347317,444346884,-0.66168886,-0.021518335,-0.0029049322,-0.74946415,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444402407,444401944,-0.6616965,-0.021528924,-0.0028944432,-0.7494572,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444447451,444446913,-0.66171485,-0.02153796,-0.0028924122,-0.74944067,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444502427,444501938,-0.6617232,-0.021538617,-0.0028905733,-0.7494332,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444552437,444551944,-0.661734,-0.021547092,-0.0028924432,-0.74942344,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444597459,444596960,-0.66173685,-0.021550952,-0.0028901221,-0.7494208,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444647500,444647006,-0.6617479,-0.021560062,-0.0029012165,-0.74941087,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444702422,444701990,-0.66175365,-0.02156437,-0.002895744,-0.7494056,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444752537,444752005,-0.6617477,-0.021569612,-0.0028896022,-0.74941075,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444797551,444797019,-0.6617476,-0.02156809,-0.002880768,-0.7494109,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444847467,444847034,-0.66175693,-0.021571627,-0.0028802177,-0.74940264,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444902516,444902077,-0.6617668,-0.021570433,-0.0028732303,-0.74939394,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444947549,444947064,-0.6617794,-0.021572633,-0.002868209,-0.74938273,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444997590,444997080,-0.6617816,-0.021584893,-0.0028607438,-0.74938047,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
445052580,445052095,-0.6617882,-0.021591688,-0.0028607093,-0.7493744,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
445097595,445097108,-0.6618007,-0.02159578,-0.0028709217,-0.74936324,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
445147567,445147124,-0.6618084,-0.02159551,-0.002871886,-0.7493565,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
445202645,445202141,-0.6618258,-0.02160329,-0.0028630309,-0.7493409,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
445252593,445252156,-0.6618363,-0.021606617,-0.0028582443,-0.74933153,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
445297690,445297169,-0.6618483,-0.021607323,-0.0028434116,-0.749321,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
445347683,445347183,-0.6618546,-0.021621821,-0.002832221,-0.749315,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
445402644,445402201,-0.6618632,-0.02162951,-0.0028304781,-0.7493072,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
