timestamp,timestamp_sample,device_id,error_count,pressure,temperature
2402536951,2402536943,3997730,0,997.44,46.52
2403541160,2403541151,3997730,0,997.44,46.53
2404545347,2404545340,3997730,0,997.44995,46.53
2405549943,2405549911,3997730,0,997.39996,46.539997
2406553914,2406553905,3997730,0,997.41,46.55
2407548205,2407548097,3997730,0,997.43,46.55
2408552612,2408552604,3997730,0,997.43,46.559998
2409546371,2409546362,3997730,0,997.39996,46.57
2410550753,2410550745,3997730,0,997.39996,46.579998
2411555048,2411555039,3997730,0,997.41,46.59
2412539217,2412539207,3997730,0,997.44995,46.6
2413543353,2413543344,3997730,0,997.42,46.61
2414547500,2414547492,3997730,0,997.43,46.62
2415551713,2415551705,3997730,0,997.39996,46.62
2416555753,2416555746,3997730,0,997.41,46.629997
2417550030,2417550020,3997730,0,997.38,46.64
2418553939,2418553931,3997730,0,997.47,46.649998
2419548070,2419548060,3997730,0,997.49,46.66
2420552202,2420552194,3997730,0,997.43,46.67
2421556755,2421556746,3997730,0,997.42,46.68
2422540849,2422540841,3997730,0,997.47,46.68
2423544909,2423544900,3997730,0,997.41,46.7
2424548974,2424548966,3997730,0,997.42,46.7
2425553116,2425553108,3997730,0,997.39996,46.719997
2426547284,2426547276,3997730,0,997.44,46.719997
2427551769,2427551761,3997730,0,997.38995,46.73
